Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Door Configuration (product.metafields.custom.door_configuration),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Color (product.metafields.shopify.color-pattern),Door application (product.metafields.shopify.door-application),Door glass finish (product.metafields.shopify.door-glass-finish),Door material (product.metafields.shopify.door-material),Door suitable location (product.metafields.shopify.door-suitable-location),Door surface finish (product.metafields.shopify.door-surface-finish),Style (product.metafields.shopify.style),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
id-01-iron-door,Pre-Hung Wood Front Door | ID | Single | BGW Doors,,,Home & Garden > Doors > Exterior Entry Doors > Wood Front Doors,Front Door,"BGW Doors, entry door, exterior door, pre-hung, wood",,,"(2d) 73 1/4"" x 97"" x 6""",,,Lefthand,,,,,ID0130X30X80LH,0.0,shopify,0,continue,manual,6240.00,6240.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0053/1202/0573/files/bgw-id01-iron-double-front-door-right-hand-inswing-front-view.webp?v=1783372294,2,"Black iron double entry door in right-hand inswing orientation with full glass panels, exterior front view",,Pre-Hung Wood Front Door | ID | Single | BGW Doors,"Factory-direct pre-hung wood exterior entry door from BGW Doors. Includes pre-hung frame, hinges, and threshold. Nationwide freight shipping in 5 to 8 business days. Professional installation available in Los Angeles and Ontario, California. Over 30 years in business. Premium in-stock warehouse inventory.",4634,,,ID,new,,wood,high,stable,pre-hung,in-stock,,,,,,,,,,,,,,,,lb,,600.00,
id-01-iron-door,Pre-Hung Wood Front Door | ID | Single | BGW Doors,,,Home & Garden > Doors > Exterior Entry Doors > Wood Front Doors,Front Door,"BGW Doors, entry door, exterior door, pre-hung, wood",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0053/1202/0573/files/bgw-id01-iron-double-front-door-left-hand-inswing-front-view.webp?v=1783372294,3,Black iron double front door shown in left-hand inswing configuration with glass panels and steel frame,,Pre-Hung Wood Front Door | ID | Single | BGW Doors,"Factory-direct pre-hung wood exterior entry door from BGW Doors. Includes pre-hung frame, hinges, and threshold. Nationwide freight shipping in 5 to 8 business days. Professional installation available in Los Angeles and Ontario, California. Over 30 years in business. Premium in-stock warehouse inventory.",4634,,,ID,new,,wood,high,stable,pre-hung,in-stock,,,,,,,,,,,,,,,,,,,
id-01-iron-door,Pre-Hung Wood Front Door | ID | Single | BGW Doors,,,Home & Garden > Doors > Exterior Entry Doors > Wood Front Doors,Front Door,"BGW Doors, entry door, exterior door, pre-hung, wood",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0053/1202/0573/files/bgw-id01-iron-double-front-door-rain-glass-close-up.webp?v=1783372294,4,Close-up of textured rain glass panels on iron double front door showing privacy glass detail,,Pre-Hung Wood Front Door | ID | Single | BGW Doors,"Factory-direct pre-hung wood exterior entry door from BGW Doors. Includes pre-hung frame, hinges, and threshold. Nationwide freight shipping in 5 to 8 business days. Professional installation available in Los Angeles and Ontario, California. Over 30 years in business. Premium in-stock warehouse inventory.",4634,,,ID,new,,wood,high,stable,pre-hung,in-stock,,,,,,,,,,,,,,,,,,,
id-01-iron-door,Pre-Hung Wood Front Door | ID | Single | BGW Doors,,,Home & Garden > Doors > Exterior Entry Doors > Wood Front Doors,Front Door,"BGW Doors, entry door, exterior door, pre-hung, wood",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0053/1202/0573/files/bgw-id01-iron-double-door-rain-glass-top-view.webp?v=1783372294,5,Top section close-up of rain glass panel on iron double front door showing textured pattern and frame,,Pre-Hung Wood Front Door | ID | Single | BGW Doors,"Factory-direct pre-hung wood exterior entry door from BGW Doors. Includes pre-hung frame, hinges, and threshold. Nationwide freight shipping in 5 to 8 business days. Professional installation available in Los Angeles and Ontario, California. Over 30 years in business. Premium in-stock warehouse inventory.",4634,,,ID,new,,wood,high,stable,pre-hung,in-stock,,,,,,,,,,,,,,,,,,,
id-01-iron-door,Pre-Hung Wood Front Door | ID | Single | BGW Doors,,,Home & Garden > Doors > Exterior Entry Doors > Wood Front Doors,Front Door,"BGW Doors, entry door, exterior door, pre-hung, wood",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0053/1202/0573/files/bgw-id01-iron-double-door-rain-glass-side-view.webp?v=1783372294,6,Side angle detail of rain glass on black iron double entry door highlighting textured privacy surface,,Pre-Hung Wood Front Door | ID | Single | BGW Doors,"Factory-direct pre-hung wood exterior entry door from BGW Doors. Includes pre-hung frame, hinges, and threshold. Nationwide freight shipping in 5 to 8 business days. Professional installation available in Los Angeles and Ontario, California. Over 30 years in business. Premium in-stock warehouse inventory.",4634,,,ID,new,,wood,high,stable,pre-hung,in-stock,,,,,,,,,,,,,,,,,,,
id-01-iron-door,Pre-Hung Wood Front Door | ID | Single | BGW Doors,,,Home & Garden > Doors > Exterior Entry Doors > Wood Front Doors,Front Door,"BGW Doors, entry door, exterior door, pre-hung, wood",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0053/1202/0573/files/bgw-id01-iron-double-door-top-frame-rain-glass-detail.webp?v=1783372294,7,Detailed view of iron door frame and rain glass panel at top section of double entry door,,Pre-Hung Wood Front Door | ID | Single | BGW Doors,"Factory-direct pre-hung wood exterior entry door from BGW Doors. Includes pre-hung frame, hinges, and threshold. Nationwide freight shipping in 5 to 8 business days. Professional installation available in Los Angeles and Ontario, California. Over 30 years in business. Premium in-stock warehouse inventory.",4634,,,ID,new,,wood,high,stable,pre-hung,in-stock,,,,,,,,,,,,,,,,,,,
id-01-iron-door,Pre-Hung Wood Front Door | ID | Single | BGW Doors,,,Home & Garden > Doors > Exterior Entry Doors > Wood Front Doors,Front Door,"BGW Doors, entry door, exterior door, pre-hung, wood",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0053/1202/0573/files/bgw-id01-iron-double-door-top-frame-detail.webp?v=1783372294,8,Close-up of top frame of black iron double door showing steel construction and finish detail,,Pre-Hung Wood Front Door | ID | Single | BGW Doors,"Factory-direct pre-hung wood exterior entry door from BGW Doors. Includes pre-hung frame, hinges, and threshold. Nationwide freight shipping in 5 to 8 business days. Professional installation available in Los Angeles and Ontario, California. Over 30 years in business. Premium in-stock warehouse inventory.",4634,,,ID,new,,wood,high,stable,pre-hung,in-stock,,,,,,,,,,,,,,,,,,,
id-04-db-g3-iron-door,Pre-Hung Iron Front Door | ID04 | Double | BGW Doors,"<p>For custom sizes or questions please reach out to <a href=""tel:9097891818"">(909) 789-1818</a><a href=""tel:(909)%20789-1818""></a> or <span><a href=""mailto:sales@doordestination.com""></a><a href=""mailto:info@bgwdoors.com"">info@bgwdoors.com</a></span>. </p>
<p>This premium double iron door is engineered for strength, security, and long-term performance, making it an ideal solution for iron entry doors, exterior entry doors, and replacement entry doors. Constructed from heavy-duty 14-gauge steel, the door features a polyurethane-filled core that enhances structural integrity while delivering excellent energy efficiency.</p>
<p>Each door is equipped with tempered E-glass, fully sealed and weatherstripped to help prevent air and water leakage. The glass panels can be opened independently from the doors, offering flexibility for ventilation without compromising security. A precision-designed door threshold system helps prevent water infiltration, ensuring dependable protection in all weather conditions.</p>
<p>All doors utilize durable barrel hinges for smooth operation and long-term reliability. Double door configurations include a pre-insulated flush bolt system, providing added stability and insulation when closed. For homes in high-risk weather zones, custom designs can be manufactured to meet hurricane-resistant requirements.</p>
<p>Designed to elevate curb appeal while delivering commercial-grade durability, this front door is ideal for homeowners seeking a secure, energy-efficient, and visually striking iron door solution. Whether you are upgrading an existing entrance or installing a new exterior entry door, this model delivers performance you can trust.</p>
<p><a rel=""noopener"" title=""Browse our full collection of iron entry doors"" href=""https://bgwdoors.com/"" target=""_blank"">Browse our full collection of iron entry doors</a></p>
<p> </p>
<p><span>***Some products are designed to be used specifically with either the right or left hand. To determine the correct orientation, stand on the exterior side of your door and look at it. The side on which the door hinges are located indicates whether it is a righthanded or lefthanded product.*** </span></p>
<p> </p>
<p><strong>This door is eligible for<span> flat rate shipping at check </span>out.</strong></p>
<h2><strong>Check The Instruction Manual:<span> </span><span style=""color: #840eeb;""><a style=""color: #840eeb;"" href=""https://cdn.shopify.com/s/files/1/0053/1202/0573/files/Double_Door_assembly_instructions.pdf?v=1678948108"" target=""_blank"">Click Here</a></span></strong></h2>
<p>Due to the weight of these doors (800lbs-1,000lbs) we are unable to provide free shipping.  Instead we have worked with our carrier and are able to offer three flat rates.  West Coast $700, Mountain and Midwest $1,000, and East Coast $1,200.  Please call for more information <a href=""tel:9097891818"">(909)<span> </span>789-1818</a><a href=""tel:(909)%20789-1818""></a>.  </p>
<p>Total Dimensions:</p>
<p> </p>
<p>73 1/4"" x 97"" x 6""</p>
<p> </p>
<p><meta charset=""utf-8""><span>Please note, handles sold separately.</span></p>",BGW Doors,Home & Garden > Doors > Exterior Entry Doors > Iron Front Doors > Double Doors,Front Door,"36x96x2, BGW Doors, custom, double door, entry door, exterior door, iron, pre-hung",true,Size,Double Door 36x96,,Inswing (Door Opens Into the House),Righthand,,,,,ID0436X36X96RH,0.0,shopify,0,continue,manual,7520.00,7520.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0053/1202/0573/files/bgw-id04-iron-double-front-door-front-view.webp?v=1783372294,1,"Black iron double front entry door with glass panels, modern exterior straight-on view",false,Pre-Hung Iron Front Door | ID04 | Double | BGW Doors,"Factory-direct pre-hung iron exterior entry door from BGW Doors. Secure your home with the double iron entry door. High-quality 14-gauge steel meets elegant design. Energy-efficient and hurricane-resistant. Double door configuration. Includes pre-hung frame, hinges, and threshold. Nationwide freight shipping in 5 to 8 ",4634,,,ID04,new,FALSE,iron,medium,stable,pre-hung-double,in-stock,Double Door,FALSE,,black,external,,iron,front,,,,,,,,lb,,600.00,active
id-04-db-g3-iron-door,Pre-Hung Wood Front Door | ID | Single | BGW Doors,,,Home & Garden > Doors > Exterior Entry Doors > Wood Front Doors,Front Door,"BGW Doors, entry door, exterior door, pre-hung, wood",,,Double Door 36x96,,,Lefthand,,,,,ID0436X36X96LH,0.0,shopify,0,continue,manual,7520.00,7520.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0053/1202/0573/files/bgw-id04-iron-double-front-door-right-hand-inswing.webp?v=1783372294,2,"Black iron double front door in right-hand inswing orientation with glass panels, exterior perspective",,Pre-Hung Wood Front Door | ID | Single | BGW Doors,"Factory-direct pre-hung wood exterior entry door from BGW Doors. Includes pre-hung frame, hinges, and threshold. Nationwide freight shipping in 5 to 8 business days. Professional installation available in Los Angeles and Ontario, California. Over 30 years in business. Premium in-stock warehouse inventory.",4634,,,ID,new,,wood,high,stable,pre-hung,in-stock,,,,,,,,,,,,,,,,lb,,600.00,
id-04-db-g3-iron-door,Pre-Hung Wood Front Door | ID | Single | BGW Doors,,,Home & Garden > Doors > Exterior Entry Doors > Wood Front Doors,Front Door,"BGW Doors, entry door, exterior door, pre-hung, wood",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0053/1202/0573/files/bgw-id04-iron-double-front-door-left-hand-inswing.webp?v=1783372294,3,Black iron double entry door in left-hand inswing configuration with full glass panels and steel frame,,Pre-Hung Wood Front Door | ID | Single | BGW Doors,"Factory-direct pre-hung wood exterior entry door from BGW Doors. Includes pre-hung frame, hinges, and threshold. Nationwide freight shipping in 5 to 8 business days. Professional installation available in Los Angeles and Ontario, California. Over 30 years in business. Premium in-stock warehouse inventory.",4634,,,ID,new,,wood,high,stable,pre-hung,in-stock,,,,,,,,,,,,,,,,,,,
id-04-db-g3-iron-door,Pre-Hung Wood Front Door | ID | Single | BGW Doors,,,Home & Garden > Doors > Exterior Entry Doors > Wood Front Doors,Front Door,"BGW Doors, entry door, exterior door, pre-hung, wood",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0053/1202/0573/files/bgw-id04-iron-double-door-rain-glass-close-up.webp?v=1783372294,4,Close-up detail of rain glass panel on iron double door showing textured privacy glass pattern,,Pre-Hung Wood Front Door | ID | Single | BGW Doors,"Factory-direct pre-hung wood exterior entry door from BGW Doors. Includes pre-hung frame, hinges, and threshold. Nationwide freight shipping in 5 to 8 business days. Professional installation available in Los Angeles and Ontario, California. Over 30 years in business. Premium in-stock warehouse inventory.",4634,,,ID,new,,wood,high,stable,pre-hung,in-stock,,,,,,,,,,,,,,,,,,,
id-04-db-g3-iron-door,Pre-Hung Wood Front Door | ID | Single | BGW Doors,,,Home & Garden > Doors > Exterior Entry Doors > Wood Front Doors,Front Door,"BGW Doors, entry door, exterior door, pre-hung, wood",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0053/1202/0573/files/bgw-id04-iron-double-door-top-material-detail.webp?v=1783372294,5,Close-up of top section of black iron door frame highlighting heavy-duty steel construction and finish,,Pre-Hung Wood Front Door | ID | Single | BGW Doors,"Factory-direct pre-hung wood exterior entry door from BGW Doors. Includes pre-hung frame, hinges, and threshold. Nationwide freight shipping in 5 to 8 business days. Professional installation available in Los Angeles and Ontario, California. Over 30 years in business. Premium in-stock warehouse inventory.",4634,,,ID,new,,wood,high,stable,pre-hung,in-stock,,,,,,,,,,,,,,,,,,,
id-04-db-g3-iron-door,Pre-Hung Wood Front Door | ID | Single | BGW Doors,,,Home & Garden > Doors > Exterior Entry Doors > Wood Front Doors,Front Door,"BGW Doors, entry door, exterior door, pre-hung, wood",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0053/1202/0573/files/bgw-id04-iron-double-door-top-frame-glass-detail.webp?v=1783372294,6,Detailed top section of iron double door showing glass panel integration within steel frame design,,Pre-Hung Wood Front Door | ID | Single | BGW Doors,"Factory-direct pre-hung wood exterior entry door from BGW Doors. Includes pre-hung frame, hinges, and threshold. Nationwide freight shipping in 5 to 8 business days. Professional installation available in Los Angeles and Ontario, California. Over 30 years in business. Premium in-stock warehouse inventory.",4634,,,ID,new,,wood,high,stable,pre-hung,in-stock,,,,,,,,,,,,,,,,,,,
m577-exterior-wood-double-door-1,Pre-Hung Wood Front Door | M577 | Single With Sidelights | BGW Doors,"<div class=""product-description"" style=""line-height: 1.7;"">
<!-- Description -->
<p style=""font-size: 16px;"">Bring elegance and light to your home with this premium exterior door, designed as a sophisticated exterior front door. Crafted as a mahogany wood entry door, it features rich wood grain, raised panels, and triple-glazed etched glass, creating a beautiful front door with glass that allows natural light to illuminate your entry while preserving privacy and style.</p>
<p style=""font-size: 16px;"">Available as a single door or double door, this pre-hung exterior door supports effortless installation and long-term durability. Its solid construction and attention to detail make it a reliable front door for home upgrades, providing both strength and aesthetic appeal to complement any architectural design.</p>
<p style=""font-size: 16px;"">This premium exterior door blends timeless craftsmanship with lasting function, ideal for homeowners seeking an elegant and secure entryway. Whether chosen as a single door or double door, it enhances your home as an exceptional exterior front door that stands out while remaining practical and durable.</p>
<hr style=""margin: 24px 0;"">
<!-- Back Link -->
<p style=""font-size: 16px;""><strong> Browse exterior wood doors: <a href=""https://bgwdoors.com/collections/wood-doors""> https://bgwdoors.com/collections/wood-doors </a> </strong></p>
<hr style=""margin: 24px 0;"">
<!-- Key Features -->
<h3 style=""font-size: 20px; margin-bottom: 12px;""><strong>Key Features</strong></h3>
<ul style=""font-size: 16px;"">
<li>Mahogany Solid wood engineering structural door</li>
<li>African Mahogany</li>
<li>Stained in dark mahogany finish</li>
<li>Raised molding</li>
<li>Triple-glazed glass for a beautiful front door with glass</li>
<li>Black caming</li>
<li>Floating panels</li>
<li>Wood T-astragal finished to match</li>
<li>Included: jamb, casing, and molding for a <strong>pre-hung exterior door</strong>
</li>
</ul>
<hr style=""margin: 24px 0;"">
<!-- Dimensions -->
<h3 style=""font-size: 20px; margin-bottom: 12px;""><strong>Total Dimensions</strong></h3>
<ul style=""font-size: 16px;"">
<li>61 1/4"" x 81"" x 5 1/4""</li>
<li>73 1/4"" x 81"" x 5 1/4""</li>
<li>73 1/4"" x 97"" x 5 1/4""</li>
</ul>
<hr style=""margin: 24px 0;"">
<!-- Shipping & Assembly -->
<p style=""font-size: 16px;"">Prehung doors ship ""knocked down"" to prevent damage and ease handling at delivery. All doors have been machined. A knocked down pre-hung exterior door can be assembled in 10–15 minutes. <span>Please note, handles sold separately.</span></p>
<hr style=""margin: 24px 0;"">
<!-- Instructions -->
<h3 style=""font-size: 18px;""><strong> Check The Instruction Manual: <a href=""https://cdn.shopify.com/s/files/1/0053/1202/0573/files/Double_Door_assembly_instructions.pdf?v=1678948108"" style=""color: #840eeb;"" target=""_blank""> Click Here </a> </strong></h3>
<!-- Contact -->
<p style=""font-size: 16px; margin-top: 16px;"">For custom sizes or questions, please reach out to <a href=""tel:9097891818"">(909) 789-1818</a> or <a href=""mailto:info@bgwdoors.com"">info@bgwdoors.com</a>.</p>
</div>",BGW Doors,Home & Garden > Doors > Exterior Entry Doors > Wood Front Doors > Doors With Sidelights,Front Door,"30x80x2, 30x96x2, 36x80x2, 36x96x2, BGW Doors, custom, double door, entry door, exterior door, pre-hung, wood",true,Size,"Double Door - 60"" × 80""",,Inswing (Door Opens Into the House),Righthand,,,,,M57730X30X80RH,0.0,shopify,2,continue,manual,4530.00,4530.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0053/1202/0573/files/M577-2D-Whitebackground.webp?v=1782339914,1,"Solid wood double front entry door with decorative wrought iron glass panels and mahogany finish, front view",false,Pre-Hung Wood Front Door | M577 | Single With Sidelights | BGW Doors,"African Mahogany wood exterior double door with etched triple-glass panels, raised moulding, floating panels, pre-hung and shipped unassembled. Single door with sidelights configuration. Includes pre-hung frame, hinges, and threshold. Nationwide freight shipping in 5 to 8 business days. Professional installation availa",4634,,,M577,new,TRUE,wood,high,stable,pre-hung-sidelight,in-stock,"Double Door
Single Door with Sidelights
Single Door",TRUE,,brown,external,,wood-9,front,,,,,,,,lb,,600.00,active
m577-exterior-wood-double-door-1,Pre-Hung Wood Front Door | M577 | Single | BGW Doors,,,Home & Garden > Doors > Exterior Entry Doors > Wood Front Doors,Front Door,"BGW Doors, entry door, exterior door, pre-hung, wood",,,"Double Door - 60"" × 80""",,,Lefthand,,,,,M57730X30X80LH,0.0,shopify,3,continue,manual,4530.00,4530.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0053/1202/0573/files/M577-1D-2S-RH-WhiteBackground.webp?v=1782339913,2,"Solid wood front entry door with one sidelight and decorative wrought iron glass panel, mahogany finish, front view",,Pre-Hung Wood Front Door | M577 | Single | BGW Doors,"Factory-direct pre-hung wood exterior entry door from BGW Doors. Includes pre-hung frame, hinges, and threshold. Nationwide freight shipping in 5 to 8 business days. Professional installation available in Los Angeles and Ontario, California. Over 30 years in business. Premium in-stock warehouse inventory.",4634,,,M577,new,,wood,high,stable,pre-hung,in-stock,,,,,,,,,,,,,,,,lb,,600.00,
m577-exterior-wood-double-door-1,Pre-Hung Wood Front Door | M577 | Single | BGW Doors,,,Home & Garden > Doors > Exterior Entry Doors > Wood Front Doors,Front Door,"BGW Doors, entry door, exterior door, pre-hung, wood",,,"Double Door - 72"" × 80""",,,Righthand,,,,,M57736X36X80RH,0.0,shopify,0,continue,manual,4890.00,4890.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0053/1202/0573/files/M577-1D-RH-WhiteBackground-Updated.webp?v=1782339913,3,"Solid wood single front entry door with decorative wrought iron glass panel and mahogany finish, front view",,Pre-Hung Wood Front Door | M577 | Single | BGW Doors,"Factory-direct pre-hung wood exterior entry door from BGW Doors. Includes pre-hung frame, hinges, and threshold. Nationwide freight shipping in 5 to 8 business days. Professional installation available in Los Angeles and Ontario, California. Over 30 years in business. Premium in-stock warehouse inventory.",4634,,,M577,new,,wood,high,stable,pre-hung,in-stock,,,,,,,,,,,,,,,,lb,,600.00,
m577-exterior-wood-double-door-1,Pre-Hung Wood Front Door | M577 | Single | BGW Doors,,,Home & Garden > Doors > Exterior Entry Doors > Wood Front Doors,Front Door,"BGW Doors, entry door, exterior door, pre-hung, wood",,,"Double Door - 72"" × 80""",,,Lefthand,,,,,M57736X36X80LH,0.0,shopify,-1,continue,manual,4890.00,4890.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0053/1202/0573/files/M577-2D-Installed.webp?v=1782339913,4,Solid wood double front entry door installed on home exterior with decorative wrought iron glass panels,,Pre-Hung Wood Front Door | M577 | Single | BGW Doors,"Factory-direct pre-hung wood exterior entry door from BGW Doors. Includes pre-hung frame, hinges, and threshold. Nationwide freight shipping in 5 to 8 business days. Professional installation available in Los Angeles and Ontario, California. Over 30 years in business. Premium in-stock warehouse inventory.",4634,,,M577,new,,wood,high,stable,pre-hung,in-stock,,,,,,,,,,,,,,,,lb,,600.00,
m577-exterior-wood-double-door-1,Pre-Hung Wood Front Door | M577 | Single | BGW Doors,,,Home & Garden > Doors > Exterior Entry Doors > Wood Front Doors,Front Door,"BGW Doors, entry door, exterior door, pre-hung, wood",,,"Double Door - 60"" × 96""",,,Righthand,,,,,M57730X30X96RH,0.0,shopify,2,continue,manual,6180.00,6180.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0053/1202/0573/files/M577_1D2S-RH-Installed.webp?v=1782339913,5,Solid wood front entry door with one sidelight installed on home exterior featuring decorative wrought iron glass,,Pre-Hung Wood Front Door | M577 | Single | BGW Doors,"Factory-direct pre-hung wood exterior entry door from BGW Doors. Includes pre-hung frame, hinges, and threshold. Nationwide freight shipping in 5 to 8 business days. Professional installation available in Los Angeles and Ontario, California. Over 30 years in business. Premium in-stock warehouse inventory.",4634,,,M577,new,,wood,high,stable,pre-hung,in-stock,,,,,,,,,,,,,,,,lb,,600.00,
m577-exterior-wood-double-door-1,Pre-Hung Wood Front Door | M577 | Single | BGW Doors,,,Home & Garden > Doors > Exterior Entry Doors > Wood Front Doors,Front Door,"BGW Doors, entry door, exterior door, pre-hung, wood",,,"Double Door - 60"" × 96""",,,Lefthand,,,,,M57730X30X96LH,0.0,shopify,3,continue,manual,6180.00,6180.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0053/1202/0573/files/M577-CloseUp.webp?v=1782339913,6,Close-up of decorative wrought iron and privacy glass insert on solid wood front entry door showing ornamental scrollwork,,Pre-Hung Wood Front Door | M577 | Single | BGW Doors,"Factory-direct pre-hung wood exterior entry door from BGW Doors. Includes pre-hung frame, hinges, and threshold. Nationwide freight shipping in 5 to 8 business days. Professional installation available in Los Angeles and Ontario, California. Over 30 years in business. Premium in-stock warehouse inventory.",4634,,,M577,new,,wood,high,stable,pre-hung,in-stock,,,,,,,,,,,,,,,,lb,,600.00,
m577-exterior-wood-double-door-1,Pre-Hung Wood Front Door | M577 | Single | BGW Doors,,,Home & Garden > Doors > Exterior Entry Doors > Wood Front Doors,Front Door,"BGW Doors, entry door, exterior door, pre-hung, wood",,,"Double Door - 72"" × 96""",,,Righthand,,,,,M57736X36X96RH,0.0,shopify,1,continue,manual,6420.00,6420.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0053/1202/0573/files/M577-Features.webp?v=1782339913,7,"Solid wood front entry door features and benefits infographic highlighting mahogany construction, decorative wrought iron glass, and prehung design",,Pre-Hung Wood Front Door | M577 | Single | BGW Doors,"Factory-direct pre-hung wood exterior entry door from BGW Doors. Includes pre-hung frame, hinges, and threshold. Nationwide freight shipping in 5 to 8 business days. Professional installation available in Los Angeles and Ontario, California. Over 30 years in business. Premium in-stock warehouse inventory.",4634,,,M577,new,,wood,high,stable,pre-hung,in-stock,,,,,,,,,,,,,,,,lb,,600.00,
m577-exterior-wood-double-door-1,Pre-Hung Wood Front Door | M577 | Single | BGW Doors,,,Home & Garden > Doors > Exterior Entry Doors > Wood Front Doors,Front Door,"BGW Doors, entry door, exterior door, pre-hung, wood",,,"Double Door - 72"" × 96""",,,Lefthand,,,,,M57736X36X96LH,0.0,shopify,0,continue,manual,6420.00,6420.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0053/1202/0573/files/BGW-WhatsIncluded.jpg?v=1782149883,8,prehung front entry door package showing included components,,Pre-Hung Wood Front Door | M577 | Single | BGW Doors,"Factory-direct pre-hung wood exterior entry door from BGW Doors. Includes pre-hung frame, hinges, and threshold. Nationwide freight shipping in 5 to 8 business days. Professional installation available in Los Angeles and Ontario, California. Over 30 years in business. Premium in-stock warehouse inventory.",4634,,,M577,new,,wood,high,stable,pre-hung,in-stock,,,,,,,,,,,,,,,,lb,,600.00,
m577-exterior-wood-double-door-1,Pre-Hung Wood Front Door | M577 | Single | BGW Doors,,,Home & Garden > Doors > Exterior Entry Doors > Wood Front Doors,Front Door,"BGW Doors, entry door, exterior door, pre-hung, wood",,,"Single Door - 36"" × 80""",,,Righthand,,,,,M57736X80RH,0.0,shopify,2,continue,manual,3120.00,3120.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0053/1202/0573/files/BGW-Door-Handing-Guide.jpg?v=1782149882,9,Left-hand and right-hand inswing guide for solid wood front entry doors,,Pre-Hung Wood Front Door | M577 | Single | BGW Doors,"Factory-direct pre-hung wood exterior entry door from BGW Doors. Includes pre-hung frame, hinges, and threshold. Nationwide freight shipping in 5 to 8 business days. Professional installation available in Los Angeles and Ontario, California. Over 30 years in business. Premium in-stock warehouse inventory.",4634,,,M577,new,,wood,high,stable,pre-hung,in-stock,,,,,,,,,,,,,,,,lb,,600.00,
m577-exterior-wood-double-door-1,Pre-Hung Wood Front Door | M577 | Single | BGW Doors,,,Home & Garden > Doors > Exterior Entry Doors > Wood Front Doors,Front Door,"BGW Doors, entry door, exterior door, pre-hung, wood",,,"Single Door - 36"" × 80""",,,Lefthand,,,,,M57736X80LH,0.0,shopify,2,continue,manual,3120.00,3120.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0053/1202/0573/files/M577-2D-60x80-SizeGuide.webp?v=1782339913,10,60 x 80 solid wood double front entry door dimensions and frame size diagram,,Pre-Hung Wood Front Door | M577 | Single | BGW Doors,"Factory-direct pre-hung wood exterior entry door from BGW Doors. Includes pre-hung frame, hinges, and threshold. Nationwide freight shipping in 5 to 8 business days. Professional installation available in Los Angeles and Ontario, California. Over 30 years in business. Premium in-stock warehouse inventory.",4634,,,M577,new,,wood,high,stable,pre-hung,in-stock,,,,,,,,,,,,,,,,lb,,600.00,
